paper_id	name	clean_name	speakers/authors	author_list	num_authors	type	title_length_chars	title_length_words	abstract_length_chars	abstract_length_words	abstract_readability	total_text_length	total_word_count	paper_keywords	topic_cluster	cluster_theme	cluster_similarity	cluster_uniqueness	avg_similarity_to_others	novelty_score	impact_score	combined_score
671	BraVE: Offline Reinforcement Learning for Discrete Combinatorial Action Spaces	BraVE: Offline Reinforcement Learning for Discrete Combinatorial Action Spaces	Matthew Landers, Taylor Killian, Hugo Barnes, Tom Hartvigsen, Afsaneh Doryab	['Matthew Landers', 'Taylor Killian', 'Hugo Barnes', 'Tom Hartvigsen', 'Afsaneh Doryab']	5	Poster	78	9	694	95	0.0	772	104	methods; prior; linear; structure; complexity	7	Reinforcement Learning	0.6897	0.5307	0.3033	1.2412912845611572	0.0	1.2412912845611572
4600	Self-Supervised Selective-Guided Diffusion Model for Old-Photo Face Restoration	Self-Supervised Selective-Guided Diffusion Model for Old-Photo Face Restoration	Wenjie Li, Xiangyi Wang, Heng Guo, Guangwei Gao, Zhanyu Ma	['Wenjie Li', 'Xiangyi Wang', 'Heng Guo', 'Guangwei Gao', 'Zhanyu Ma']	5	Poster	79	8	1200	151	0.0	1279	159	diffusion; based; methods; existing; enabling	4	Generative Models	0.6899	0.5319	0.2805	1.240222692489624	0.0	1.240222692489624
5225	Topology-aware Graph Diffusion Model with Persistent Homology	Topology-aware Graph Diffusion Model with Persistent Homology	Joonhyuk Park, Donghyun Lee, Yujee Song, Guorong Wu, Won Hwa Kim	['Joonhyuk Park', 'Donghyun Lee', 'Yujee Song', 'Guorong Wu', 'Won Hwa Kim']	5	Poster	61	7	1342	173	0.0	1403	180	generation; real; based; approach; data	6	Graph Learning	0.6901	0.5488	0.2459	1.2394771575927734	0.0	1.2394771575927734
5251	Towards Backpropagation-Free and Distribution-Aware Test-Time Adaptation	Towards Backpropagation-Free and Distribution-Aware Test-Time Adaptation	Youjia Zhang, Youngeun Kim, Young-Geun Choi, Hongyeob Kim, Huiling Liu, Sungeun Hong	['Youjia Zhang', 'Youngeun Kim', 'Young-Geun Choi', 'Hongyeob Kim', 'Huiling Liu', 'Sungeun Hong']	6	Poster	72	6	1419	185	0.0	1491	191	time; data; distribution; inference; method	8	Optimization & Training	0.6902	0.5978	0.3794	1.2393798828125	0.0	1.2393798828125
1477	Dynamic View Synthesis as an Inverse Problem	Dynamic View Synthesis as an Inverse Problem	Hidir Yesiltepe, Pinar Yanardag Delul	['Hidir Yesiltepe', 'Pinar Yanardag Delul']	2	Poster	44	7	1074	144	0.0	1118	151	dynamic; motion; novel; experiments; high	4	Generative Models	0.6903	0.5317	0.2873	1.2387754917144775	0.0	1.2387754917144775
5467	Uncertainty Quantification with the Empirical Neural Tangent Kernel	Uncertainty Quantification with the Empirical Neural Tangent Kernel	Joseph Wilson, Chris van der Heide, Liam Hodgkinson, Fred Roosta	['Joseph Wilson', 'Chris van der Heide', 'Liam Hodgkinson', 'Fred Roosta']	4	Poster	67	8	1056	138	0.0	1123	146	neural; process; performance; tasks; approaches	8	Optimization & Training	0.6903	0.5977	0.3547	1.238624095916748	0.0	1.238624095916748
5617	Variance-Reduced Long-Term Rehearsal Learning with Quadratic Programming Reformulation	Variance-Reduced Long-Term Rehearsal Learning with Quadratic Programming Reformulation	Wen-Bo Du, Tian Qin, Tian-Zuo Wang, Zhi-Hua Zhou	['Wen-Bo Du', 'Tian Qin', 'Tian-Zuo Wang', 'Zhi-Hua Zhou']	4	Poster	86	8	1570	216	0.0	1656	224	decision; long; future; single; address	9	Reinforcement Learning	0.6904	0.5387	0.3432	1.2385883331298828	0.0	1.2385883331298828
3526	One-Step Offline Distillation of Diffusion-based Models  via Koopman Modeling	One-Step Offline Distillation of Diffusion-based Models via Koopman Modeling	Nimrod Berman, Ilan Naiman, Moshe Eliasof, Hedi Zisling, Omri Azencot	['Nimrod Berman', 'Ilan Naiman', 'Moshe Eliasof', 'Hedi Zisling', 'Omri Azencot']	5	Poster	76	9	1641	215	0.0	1717	224	space; diffusion; step; latent; single	0	Generative Models	0.6904	0.5791	0.2984	1.2384896278381348	0.0	1.2384896278381348
3670	Optimizing Distributional Geometry Alignment with Optimal Transport for Generative Dataset Distillation	Optimizing Distributional Geometry Alignment with Optimal Transport for Generative Dataset Distillation	Xiao Cui, Yulei Qin, Wengang Zhou, Hongsheng Li, Houqiang Li	['Xiao Cui', 'Yulei Qin', 'Wengang Zhou', 'Hongsheng Li', 'Houqiang Li']	5	Poster	103	11	1628	200	0.0	1731	211	dataset; image; large; based; trained	4	Generative Models	0.6905	0.5316	0.3442	1.2380039691925049	0.0	1.2380039691925049
4594	Self-Supervised Direct Preference Optimization for Text-to-Image Diffusion Models	Self-Supervised Direct Preference Optimization for Text-to-Image Diffusion Models	Liang Peng, Boxi Wu, Haoran Cheng, Yibo Zhao, Xiaofei He	['Liang Peng', 'Boxi Wu', 'Haoran Cheng', 'Yibo Zhao', 'Xiaofei He']	5	Poster	81	8	1252	174	0.0	1333	182	method; image; text; training; optimization	4	Generative Models	0.6905	0.5315	0.351	1.2378520965576172	0.0	1.2378520965576172
3963	Progressive Data Dropout: An Embarrassingly Simple Approach to Train Faster	Progressive Data Dropout: An Embarrassingly Simple Approach to Train Faster	Shriram M S, Xinyue Hao, Shihao Hou, Yang Lu, Laura Sevilla-Lara, Anurag Arnab, Shreyank Gowda	['Shriram M S', 'Xinyue Hao', 'Shihao Hou', 'Yang Lu', 'Laura Sevilla-Lara', 'Anurag Arnab', 'Shreyank Gowda']	7	Poster	75	10	1472	205	0.07	1547	215	training; data; approach; method; dataset	13	Deep Learning Architecture	0.6906	0.5371	0.362	1.237565040588379	0.0	1.237565040588379
5559	Unlocker: Disentangle the Deadlock of Learning between Label-noisy and Long-tailed Data	Unlocker: Disentangle the Deadlock of Learning between Label-noisy and Long-tailed Data	shu chen, HongJun Xu, Ruichi Zhang, Mengke Li, Yonggang Zhang, Yang Lu, Bo Han, Yiu-ming Cheung, Hanzi Wang	['shu chen', 'HongJun Xu', 'Ruichi Zhang', 'Mengke Li', 'Yonggang Zhang', 'Yang Lu', 'Bo Han', 'Yiu-ming Cheung', 'Hanzi Wang']	9	Poster	87	11	1330	193	0.0	1417	204	noisy; optimization; methods; distribution; model	8	Optimization & Training	0.6907	0.5975	0.3386	1.237142562866211	0.0	1.237142562866211
5200	Time Reversal Symmetry for Efficient Robotic Manipulations in Deep Reinforcement Learning	Time Reversal Symmetry for Efficient Robotic Manipulations in Deep Reinforcement Learning	Yunpeng Jiang, Jianshu Hu, Paul Weng, Yutong Ban	['Yunpeng Jiang', 'Jianshu Hu', 'Paul Weng', 'Yutong Ban']	4	Poster	89	11	1213	160	0.0	1302	171	task; learning; efficiency; tasks; data	7	Reinforcement Learning	0.6908	0.53	0.3064	1.2367088794708252	0.0	1.2367088794708252
1899	Fire360: A Benchmark for Robust Perception and Episodic Memory in Degraded  360° Firefighting Video	Fire360: A Benchmark for Robust Perception and Episodic Memory in Degraded 360° Firefighting Video	Aditi Tiwari, Farzaneh Masoud, Dac Nguyen, Jill Kraft, Heng Ji, Klara Nahrstedt	['Aditi Tiwari', 'Farzaneh Masoud', 'Dac Nguyen', 'Jill Kraft', 'Heng Ji', 'Klara Nahrstedt']	6	Poster	98	14	1187	155	0.0	1285	169	reasoning; models; e; low; dataset	5	Computer Vision	0.6913	0.5097	0.3431	1.2349324226379395	0.0	1.2349324226379395
2127	Generative Trajectory Stitching through Diffusion Composition	Generative Trajectory Stitching through Diffusion Composition	Yunhao Luo, Utkarsh Mishra, Yilun Du, Danfei Xu	['Yunhao Luo', 'Utkarsh Mishra', 'Yilun Du', 'Danfei Xu']	4	Poster	61	6	973	127	0.0	1034	133	tasks; diffusion; training; data; learning	7	Reinforcement Learning	0.6916	0.5294	0.3341	1.2336556911468506	0.0	1.2336556911468506
5761	What Moves the Eyes: Doubling Mechanistic Model Performance Using Deep Networks to Discover and Test Cognitive Hypotheses	What Moves the Eyes: Doubling Mechanistic Model Performance Using Deep Networks to Discover and Test Cognitive Hypotheses	Matthias Kümmerer, Federico D&#x27;Agostino, Lisa Schwetlick, Matthias Bethge	['Matthias Kümmerer', 'Federico D&#x27;Agostino', 'Lisa Schwetlick', 'Matthias Bethge']	4	Poster	121	17	1390	184	0.0	1511	201	model; models; performance; high; art	10	Deep Learning Architecture	0.6916	0.577	0.3677	1.23350191116333	0.0	1.23350191116333
3443	Non-Uniform Multiclass Learning with Bandit Feedback	Non-Uniform Multiclass Learning with Bandit Feedback	Steve Hanneke, Amirreza Shaeiri, Hongao Wang	['Steve Hanneke', 'Amirreza Shaeiri', 'Hongao Wang']	3	Poster	52	6	1575	229	15.34	1627	235	learning; non; learnable; framework; model	9	Reinforcement Learning	0.6917	0.5378	0.277	1.2333152294158936	0.0	1.2333152294158936
5316	TP-MDDN: Task-Preferenced Multi-Demand-Driven Navigation with Autonomous Decision-Making	TP-MDDN: Task-Preferenced Multi-Demand-Driven Navigation with Autonomous Decision-Making	Shanshan Li, Da Huang, Yu He, Yanwei Fu, Yu-Gang Jiang, Xiangyang Xue	['Shanshan Li', 'Da Huang', 'Yu He', 'Yanwei Fu', 'Yu-Gang Jiang', 'Xiangyang Xue']	6	Poster	88	7	1274	169	0.0	1362	176	navigation; task; key; time; action	7	Reinforcement Learning	0.6918	0.5293	0.3296	1.2328600883483887	0.0	1.2328600883483887
1377	Does Thinking More Always Help? Understanding Test-Time Scaling in Reasoning Models	Does Thinking More Always Help? Understanding Test-Time Scaling in Reasoning Models	Soumya Suvra Ghosal, Souradip Chakraborty, Avinash Reddy, Yifu Lu, Mengdi Wang, Dinesh Manocha, Furong Huang, Mohammad Ghavamzadeh, Amrit Singh Bedi	['Soumya Suvra Ghosal', 'Souradip Chakraborty', 'Avinash Reddy', 'Yifu Lu', 'Mengdi Wang', 'Dinesh Manocha', 'Furong Huang', 'Mohammad Ghavamzadeh', 'Amrit Singh Bedi']	9	Poster	83	11	1534	214	0.0	1617	225	thinking; test; reasoning; time; inference	3	Reinforcement Learning	0.692	0.5163	0.2987	1.2319202423095703	0.0	1.2319202423095703
4194	Relieving the Over-aggregating Effect in Graph Transformers	Relieving the Over-aggregating Effect in Graph Transformers	Junshu Sun, Wanxing Chang, Chenxue Yang, Qingming Huang, Shuhui Wang	['Junshu Sun', 'Wanxing Chang', 'Chenxue Yang', 'Qingming Huang', 'Shuhui Wang']	5	Poster	59	7	1083	154	0.0	1142	161	graph; large; learning; methods; performance	6	Graph Learning	0.692	0.5476	0.3101	1.2318873405456543	0.0	1.2318873405456543
3448	No-Regret Online Autobidding Algorithms in First-price Auctions	No-Regret Online Autobidding Algorithms in First-price Auctions	Yilin LI, Yuan Deng, Wei Tang, Hanrui Zhang	['Yilin LI', 'Yuan Deng', 'Wei Tang', 'Hanrui Zhang']	4	Poster	63	7	822	113	0.29	885	120	regret; benchmarks	9	Reinforcement Learning	0.692	0.5375	0.219	1.2318551540374756	0.0	1.2318551540374756
1535	Efficient Multi-bit Quantization Network Training via Weight Bias Correction and Bit-wise Coreset Sampling	Efficient Multi-bit Quantization Network Training via Weight Bias Correction and Bit-wise Coreset Sampling	Jinhee Kim, Jae Jun An, Kang Jeon, Jong Hwan Ko	['Jinhee Kim', 'Jae Jun An', 'Kang Jeon', 'Jong Hwan Ko']	4	Poster	106	13	1271	167	0.0	1377	180	training; networks; model; gradient; neural	13	Deep Learning Architecture	0.6921	0.5362	0.351	1.2317790985107422	0.0	1.2317790985107422
859	Cognitive Predictive Processing: A Human-like Framework for Adaptive Exploration in Open-World Reinforcement Learning	Cognitive Predictive Processing: A Human-like Framework for Adaptive Exploration in Open-World Reinforcement Learning	boheng liu, Ziyu Li, Chenghua Duan, YuTian Liu, Zhuo Wang, Xiuxing Li, Qing Li, Xia Wu	['boheng liu', 'Ziyu Li', 'Chenghua Duan', 'YuTian Liu', 'Zhuo Wang', 'Xiuxing Li', 'Qing Li', 'Xia Wu']	8	Poster	117	13	1829	223	0.0	1946	236	exploration; task; like; human; approach	7	Reinforcement Learning	0.6921	0.5291	0.2836	1.2316994667053223	0.0	1.2316994667053223
4794	Spectral Convolutional Conditional Neural Processes	Spectral Convolutional Conditional Neural Processes	Peiman Mohseni, Nick Duffield	['Peiman Mohseni', 'Nick Duffield']	2	Poster	51	5	1559	197	0.0	1610	202	neural; processes; domain; solution; class	0	Generative Models	0.6923	0.5779	0.3322	1.230799674987793	0.0	1.230799674987793
5470	Uncertainty-Sensitive Privileged Learning	Uncertainty-Sensitive Privileged Learning	Fan-Ming Luo, Lei Yuan, Yang Yu	['Fan-Ming Luo', 'Lei Yuan', 'Yang Yu']	3	Poster	41	3	1617	216	0.0	1658	219	pp; dp; uncertainty; information; s	7	Reinforcement Learning	0.6925	0.5288	0.3438	1.2298517227172852	0.0	1.2298517227172852
5253	Towards Better & Faster Autoregressive Image Generation: From the Perspective of Entropy	Towards Better & Faster Autoregressive Image Generation: From the Perspective of Entropy	Xiaoxiao Ma, Feng Zhao, Pengyang Ling, Haibo Qiu, Zhixiang Wei, Hu Yu, Jie Huang, Zhixiong Zeng, Lin Ma	['Xiaoxiao Ma', 'Feng Zhao', 'Pengyang Ling', 'Haibo Qiu', 'Zhixiang Wei', 'Hu Yu', 'Jie Huang', 'Zhixiong Zeng', 'Lin Ma']	9	Poster	88	12	1085	138	0.0	1173	150	generation; image; decoding; sampling; models	4	Generative Models	0.6927	0.53	0.2968	1.2290596961975098	0.0	1.2290596961975098
5209	To Distill or Decide? Understanding the Algorithmic Trade-off in Partially Observable RL	To Distill or Decide? Understanding the Algorithmic Trade-off in Partially Observable RL	Yuda Song, Dhruv Rohatgi, Aarti Singh, J. Bagnell	['Yuda Song', 'Dhruv Rohatgi', 'Aarti Singh', 'J. Bagnell']	4	Poster	88	12	1407	191	0.0	1495	203	latent; policy; information; learning; state	7	Reinforcement Learning	0.6928	0.5286	0.2939	1.2290000915527344	0.0	1.2290000915527344
28	3DID: Direct 3D Inverse Design with Physics-Aware Optimization	3DID: Direct 3D Inverse Design with Physics-Aware Optimization	Yuze Hao, Linchao Zhu, Yi Yang	['Yuze Hao', 'Linchao Zhu', 'Yi Yang']	3	Poster	62	8	1449	196	0.0	1511	204	design; space; optimization; strategy; existing	0	Generative Models	0.6929	0.5775	0.31	1.2285146713256836	0.0	1.2285146713256836
1958	For Better or for Worse, Transformers Seek Patterns for Memorization	For Better or for Worse, Transformers Seek Patterns for Memorization	Madhur Panwar, Gail Weiss, Navin Goyal, Antoine Bosselut	['Madhur Panwar', 'Gail Weiss', 'Navin Goyal', 'Antoine Bosselut']	4	Poster	68	10	1140	168	0.0	1208	178	patterns; models; model; training; language models	14	Optimization & Training	0.693	0.5347	0.3569	1.2280137538909912	0.0	1.2280137538909912
3442	Non-Stationary Structural Causal Bandits	Non-Stationary Structural Causal Bandits	Yeahoon Kwon, Yesong Choe, Soungmin Park, Neil Dhir, Sanghack Lee	['Yeahoon Kwon', 'Yesong Choe', 'Soungmin Park', 'Neil Dhir', 'Sanghack Lee']	5	Poster	40	4	1390	179	0.0	1430	183	time; framework; work; multi; results	9	Reinforcement Learning	0.693	0.5369	0.2449	1.2279081344604492	0.0	1.2279081344604492
2113	Generating Full-field Evolution of Physical Dynamics from Irregular Sparse Observations	Generating Full-field Evolution of Physical Dynamics from Irregular Sparse Observations	Panqi Chen, Yifan Sun, Lei Cheng, YANG YANG, Weichang Li, Yang Liu, Weiqing Liu, Jiang Bian, Shikai Fang	['Panqi Chen', 'Yifan Sun', 'Lei Cheng', 'YANG YANG', 'Weichang Li', 'Yang Liu', 'Weiqing Liu', 'Jiang Bian', 'Shikai Fang']	9	Poster	87	10	1607	204	0.0	1694	214	space; diffusion; core; approaches; model	0	Generative Models	0.693	0.5775	0.2857	1.2279009819030762	0.0	1.2279009819030762
3522	One Sample is Enough to Make Conformal Prediction Robust	One Sample is Enough to Make Conformal Prediction Robust	Soroush H. Zargarbashi, Mohammad Sadegh Akhondzadeh, Aleksandar Bojchevski	['Soroush H. Zargarbashi', 'Mohammad Sadegh Akhondzadeh', 'Aleksandar Bojchevski']	3	Poster	56	9	1222	177	9.99	1278	186	approach; model; augmented; based; high	8	Optimization & Training	0.6932	0.596	0.3045	1.2271885871887207	0.0	1.2271885871887207
5107	The Impact of Coreset Selection on Spurious Correlations and Group Robustness	The Impact of Coreset Selection on Spurious Correlations and Group Robustness	Amaya Dharmasiri, William Yang, Polina Kirichenko, Lydia Liu, Olga Russakovsky	['Amaya Dharmasiri', 'William Yang', 'Polina Kirichenko', 'Lydia Liu', 'Olga Russakovsky']	5	Poster	77	11	1639	233	0.0	1716	244	bias; data; performance; analysis; model	8	Optimization & Training	0.6934	0.5959	0.3394	1.2265253067016602	0.0	1.2265253067016602
358	Anytime-valid, Bayes-assisted, Prediction-Powered Inference	Anytime-valid, Bayes-assisted, Prediction-Powered Inference	Valentin Kilian, Stefano Cortinovis, Francois Caron	['Valentin Kilian', 'Stefano Cortinovis', 'Francois Caron']	3	Poster	59	4	811	113	0.0	870	117	time; prediction; method; data; based	8	Optimization & Training	0.6935	0.5959	0.3023	1.2261226177215576	0.0	1.2261226177215576
2293	Hessian-guided Perturbed Wasserstein Gradient Flows for Escaping Saddle Points	Hessian-guided Perturbed Wasserstein Gradient Flows for Escaping Saddle Points	Naoya Yamamoto, Juno Kim, Taiji Suzuki	['Naoya Yamamoto', 'Juno Kim', 'Taiji Suzuki']	3	Poster	78	9	1078	153	0.0	1156	162	solution; optimization; process; e; algorithm	12	Optimization & Training	0.6935	0.5824	0.2479	1.2259314060211182	0.0	1.2259314060211182
3815	PINN Balls: Scaling Second-Order Methods for PINNs with Domain Decomposition and Adaptive Sampling	PINN Balls: Scaling Second-Order Methods for PINNs with Domain Decomposition and Adaptive Sampling	Andrea Bonfanti, Ismael Medina, Roman List, Björn Staeves, Roberto Santana, Marco Ellero	['Andrea Bonfanti', 'Ismael Medina', 'Roman List', 'Björn Staeves', 'Roberto Santana', 'Marco Ellero']	6	Poster	98	13	946	133	0.0	1044	146	order; methods; training; learning; model	0	Generative Models	0.6935	0.5772	0.29	1.2259228229522705	0.0	1.2259228229522705
142	Adaptive Frontier Exploration on Graphs with Applications to Network-Based Disease Testing	Adaptive Frontier Exploration on Graphs with Applications to Network-Based Disease Testing	XianJun, Davin Choo, Yuqi Pan, Tonghan Wang, Milind Tambe, Alastair van Heerden, Cheryl Johnson	['XianJun', 'Davin Choo', 'Yuqi Pan', 'Tonghan Wang', 'Milind Tambe', 'Alastair van Heerden', 'Cheryl Johnson']	7	Poster	90	11	1142	169	6.06	1232	180	real; space; step; general; method	9	Reinforcement Learning	0.6936	0.5365	0.2901	1.2257716655731201	0.0	1.2257716655731201
2551	InstructSAM: A Training-free Framework for Instruction-Oriented Remote Sensing Object Recognition	InstructSAM: A Training-free Framework for Instruction-Oriented Remote Sensing Object Recognition	Yijie Zheng, Weijie Wu, Qingyun Li, Xuehui Wang, Xu Zhou, Aiai Ren, Jun Shen, Long Zhao, Guoqing Li, Xue Yang	['Yijie Zheng', 'Weijie Wu', 'Qingyun Li', 'Xuehui Wang', 'Xu Zhou', 'Aiai Ren', 'Jun Shen', 'Long Zhao', 'Guoqing Li', 'Xue Yang']	10	Poster	97	10	1823	227	0.0	1920	237	tasks; large; language; data; models	5	Computer Vision	0.6938	0.5079	0.3357	1.224898099899292	0.0	1.224898099899292
3708	PAC Learning for Complex Learning Problems with Realizable-Statistic Conditional Label Distributions	PAC Learning for Complex Learning Problems with Realizable-Statistic Conditional Label Distributions	Shivani Agarwal	['Shivani Agarwal']	1	Poster	100	11	1813	258	0.0	1913	269	learning; problems; distribution; models; efficient	8	Optimization & Training	0.6938	0.5957	0.3067	1.2246851921081543	0.0	1.2246851921081543
3363	NEP: Autoregressive Image Editing via Next Editing Token Prediction	NEP: Autoregressive Image Editing via Next Editing Token Prediction	Huimin Wu, Xiaojian (Shawn) Ma, Haozhe Zhao, Yanpeng Zhao, Qing Li	['Huimin Wu', 'Xiaojian (Shawn) Ma', 'Haozhe Zhao', 'Yanpeng Zhao', 'Qing Li']	5	Poster	67	9	1143	161	0.0	1210	170	editing; image; text; based; propose	4	Generative Models	0.694	0.5292	0.3297	1.2239327430725098	0.0	1.2239327430725098
2039	FSI-Edit: Frequency and Stochasticity Injection for Flexible Diffusion-Based Image Editing	FSI-Edit: Frequency and Stochasticity Injection for Flexible Diffusion-Based Image Editing	Kaixiang Yang, Xin Li, Yuxi Li, Qiang Li, Zhiwei Wang	['Kaixiang Yang', 'Xin Li', 'Yuxi Li', 'Qiang Li', 'Zhiwei Wang']	5	Poster	90	10	1491	191	0.0	1581	201	features; frequency; feature; based; generation	4	Generative Models	0.694	0.5292	0.2956	1.223893165588379	0.0	1.223893165588379
